Date,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
04-12,61850,2350,,59500,34.0,696.3372772000001,126735.0,7604.0,3.7995149560000003,84000034,USA,1426.844055,12.29426031
04-13,64584,2443,,62141.0,34.0,727.1179742833693,129469.0,7781.0,3.7826706304967175,84000034,USA,1457.624752454068,12.047875634832153
04-14,68824,2805,,66019.0,34.0,774.8539493,139774.0,8185.0,4.075613158,84000034,USA,1573.643437,11.89265373
04-15,71030,3156,,67874.0,34.0,799.6901665017299,144021.0,8270.0,4.443193017035056,84000034,USA,1621.458221452142,11.642967760101365
04-16,75317,3518,,71799.0,34.0,847.9552903056566,151830.0,8224.0,4.670924226934158,84000034,USA,1709.3757282832275,10.919181592469164
04-17,78467,3840,,74627.0,34.0,883.4195170335244,157449.0,8011.0,4.893777001796933,84000034,USA,1772.6371536749384,10.20938738578001
04-18,81420,4070,,77350.0,34.0,916.665822280316,162536.0,7718.0,4.998771800540409,84000034,USA,1829.909065219276,9.479243429132893
04-19,85301,4362,,80939.0,34.0,960.3600013059844,170688.0,7494.0,5.113656346349983,84000034,USA,1921.6882322940626,8.785360077841995
04-20,88722,4496,,84226.0,34.0,998.875277380916,178057.0,6986.0,5.067514258019432,84000034,USA,2004.6520058679223,7.874033497892293
04-21,92387,4753,,87634.0,34.0,1040.1376237166735,184826.0,7594.0,5.144663210191911,84000034,USA,2080.8606886364732,8.219771179927912
04-22,95914,5150,,90764.0,34.0,1079.84629916721,191659.0,7210.0,5.369393414934212,84000034,USA,2157.7899144242583,7.517150780907898
04-23,100025,5426,,94599.0,34.0,1126.1299296682464,200148.0,7240.0,5.42464383904024,84000034,USA,2253.363190834693,7.2381904523869025
04-24,102196,5683,,96513.0,34.0,1150.5720998987865,205962.0,6847.0,5.56088300911973,84000034,USA,2318.820020738129,6.6998708364319555
04-25,105498,5914,,99584.0,34.0,1187.747616297332,213686.0,6722.0,5.605793474757816,84000034,USA,2405.780556371796,6.3716847712752855
04-26,109038,5938,,103100.0,34.0,1227.6026520486505,223144.0,6573.0,5.44580788349016,84000034,USA,2512.263304432803,6.02817366422715
04-27,111188,6044,,105144.0,34.0,1251.8083941010045,227775.0,6407.0,5.435838399827318,84000034,USA,2564.401346965107,5.762312479764002
04-28,113856,6442,15642.0,107414.0,34.0,1281.8460312152747,234359.0,,5.658024170882517,84000034,USA,2638.527210068688,
04-29,116365,6771,15642.0,109594.0,34.0,1310.0935692661385,241318.0,,5.818759936406996,84000034,USA,2716.875004925587,
04-30,118652,7228,15642,95782.0,34,1335.8417237190379,247918.0,,6.091764150625358,84000034,USA,2791.181003783977,
05-01,121190,7538,15642,98010.0,34,1364.4157578254913,256545.0,,6.21998514728938,84000034,USA,2888.3079510796324,
05-02,123717,7742,15642,100333.0,34,1392.865948600514,262312.0,,6.257830370927197,84000034,USA,2953.2356322033197,
05-03,126744,7871,15642,103231.0,34,1426.9453817132935,275066.0,,6.210155904816007,84000034,USA,3096.82634575482,
05-04,128269,7910,15642,104717.0,34,1444.1145708434522,277220.0,,6.166727736241803,84000034,USA,3121.077121745876,
05-05,130593,8244,15642.0,106707.0,34,1470.2792892293453,287623.0,,6.312742643173831,84000034,USA,3238.199137825244,
05-06,131890,8549,15642.0,107699.0,34,1484.8815438534866,288920.0,,6.481916748805822,84000034,USA,3252.801392449385,
05-07,133991,8807,15642.0,109542.0,34,1508.5356201567404,292658.0,,6.5728295184004875,84000034,USA,3294.8856081664544,
05-08,135840,8960,15642.0,111238.0,34,1529.3525583217652,298759.0,,6.595995288574795,84000034,USA,3363.573623171763,
05-09,137397,9116,15642.0,112639.0,34,1546.8820189615399,305206.0,,6.634788241373537,84000034,USA,3436.157073874799,
05-10,138754,9256,15642.0,113856.0,34,1562.1597826662119,312447.0,,6.670798679677702,84000034,USA,3517.679761410193,
05-11,140206,9340,15642.0,115224.0,34,1578.5071024150573,425933.0,,6.661626463917378,84000034,USA,4795.360153295526,
05-12,140917,9531,15642.0,115744.0,34,1586.5118850193478,433060.0,,6.7635558520263706,84000034,USA,4875.599373577913,
05-13,141560,9714,15642.0,116204.0,34,1593.751090665703,441450.0,,6.862107940096072,84000034,USA,4970.058060005472,
05-14,142704,9946,15642.0,117116.0,34,1606.6307971344904,451696.0,,6.969671487834959,84000034,USA,5085.412493990784,
05-15,143984,10148,15642.0,118194.0,34,1621.041657519148,462972.0,,7.0480053339259925,84000034,USA,5212.363167191875,
05-16,145089,10261,22939.0,111889.0,34,1633.4822830855906,475224.0,,7.0722108498921346,84000034,USA,5350.302121436267,
05-17,146504,10363,23299.0,112842.0,34,1649.4130389014422,487565.0,,7.073527002675696,84000034,USA,5489.24308081678,
05-18,148240,10439,23496.0,114305.0,34,1668.9577682981335,505569.0,,7.0419589854290345,84000034,USA,5691.9408389147275,
05-19,149356,10587,23657.0,115112.0,34,1681.5222371960072,520182.0,,7.088433005704491,84000034,USA,5856.461075478007,
05-20,150776,10749,23945.0,116082.0,34,1697.5092854352358,531343.0,,7.1291186926301275,84000034,USA,5982.117022941414,
05-21,151586,10846,24236.0,116504.0,34,1706.628658022402,544274.0,,7.155014315306162,84000034,USA,6127.7004882804795,
05-22,152579,10985,24491.0,117103.0,34,1717.808333305187,555314.0,,7.199549086047227,84000034,USA,6251.994159098151,
05-23,153140,11082,24762.0,117296.0,34,1724.1243432081505,578735.0,,7.236515606634453,84000034,USA,6515.679128683354,
