Date,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
05-26,2109,79,1318.0,712.0,23,156.89489455532308,37559.0,258.0,3.745851114272167,84000023,USA,2794.12771199781,12.233285917496445
05-27,2137,81,1357.0,699.0,23,158.9778993194526,45617.0,260.0,3.790360318203089,84000023,USA,3393.5867259033544,12.166588675713616
05-28,2189,84,1402.0,703.0,23,162.84633673855018,45669.0,264.0,3.837368661489264,84000023,USA,3397.4551633224523,12.06030150753769
05-29,2226,85,1458.0,683.0,23,165.5988787482927,45706.0,270.0,3.818508535489668,84000023,USA,3400.207705332194,12.129380053908354
05-30,2282,89,1505.0,688.0,23,169.7648882765516,49566.0,272.0,3.9000876424189306,84000023,USA,3687.3647906728997,11.919368974583698
05-31,2325,89,1552.0,684.0,23,172.96378845003616,49609.0,283.0,3.827956989247312,84000023,USA,3690.5636908463844,12.172043010752688
06-01,2349,89,1586.0,674.0,23,174.74922110500427,49633.0,284.0,3.7888463175819496,84000023,USA,3692.349123501353,12.09025117071094
06-02,2377,94,1646.0,637.0,23,176.83222586913377,52968.0,287.0,3.954564577198149,84000023,USA,3940.449869514631,12.074042911232647
06-03,2418,95,1699.0,624.0,23,179.88233998803761,53009.0,285.0,3.928866832092639,84000023,USA,3943.499983633534,11.786600496277915
06-04,2446,95,1739.0,612.0,23,181.96534475216703,56201.0,291.0,3.8838920686835645,84000023,USA,4180.962526744293,11.896974652493867
06-05,2482,98,1797.0,587.0,23,184.64349373461928,57532.0,293.0,3.94842868654311,84000023,USA,4279.9796460677335,11.804995970991135
06-06,2524,98,1845.0,581.0,23,187.76800088081345,58923.0,296.0,3.8827258320126785,84000023,USA,4383.460347028594,11.727416798732172
06-07,2570,99,1864.0,607.0,23,191.190080136169,58969.0,298.0,3.852140077821012,84000023,USA,4386.882426283949,11.595330739299609
06-08,2588,99,1891.0,598.0,23,192.5291546273951,61645.0,301.0,3.825347758887172,84000023,USA,4585.958167312894,11.630602782071094
06-09,2606,100,1992.0,514.0,23,193.86822911862117,62420.0,302.0,3.837298541826554,84000023,USA,4643.612763462906,11.588641596316194
06-10,2637,100,2023.0,514.0,23,196.1744129646216,63940.0,303.0,3.792188092529389,84000023,USA,4756.690164944221,11.49032992036405
06-11,2667,100,2062.0,505,23,198.4062037833318,65457.0,308.0,3.749531308586427,84000023,USA,4869.5443873436625,11.548556430446196
06-12,2721,100,2105.0,516.0,23,202.42342725701005,66887.0,308.0,3.6751194413818453,84000023,USA,4975.926416368847,11.319367879456086
06-13,2757,100,2152.0,505.0,23,205.10157623946225,68350.0,313.0,3.627130939426913,84000023,USA,5084.763415294611,11.35291984040624
06-14,2793,100,2173.0,520.0,23,207.77972522191442,69858.0,314.0,3.5803795202291444,84000023,USA,5196.948100448441,11.242391693519512
06-15,2810,101,2189.0,520.0,23,209.04440668585013,70971.0,317.0,3.5943060498220643,84000023,USA,5279.747539822588,11.28113879003559
06-16,2819,101,2233.0,485.0,23,209.7139439314632,72335.0,321.0,3.58283079106066,84000023,USA,5381.219629046609,11.387016672578929
06-17,2836,102,2275.0,459.0,23,210.9786253953989,74018.0,323.0,3.5966149506346965,84000023,USA,5506.423093976247,11.389280677009873
06-18,2878,102,2300.0,476.0,23,214.10313254159317,74060.0,323.0,3.5441278665740095,84000023,USA,5509.547601122442,11.223071577484362
06-19,2913,102,2323.0,488.0,23,216.70688849675494,77161.0,328.0,3.501544799176107,84000023,USA,5740.2403787497815,11.259869550291796
06-20,2938,102,2380.0,456.0,23,218.56671417901345,79576.0,333.0,3.4717494894486043,84000023,USA,5919.899539655948,11.334240980258679
06-21,2957,102,2391.0,464.0,23,219.98018169752984,80990.0,336.0,3.4494420020290835,84000023,USA,6025.091280244486,11.36286777138992
06-22,2971,102,2409.0,460.0,23,221.02168407959462,81004.0,336.0,3.433187478963312,84000023,USA,6026.132782626551,11.309323460114438
06-23,2996,102,2443.0,451.0,23,222.88150976185304,81707.0,339.0,3.4045393858477966,84000023,USA,6078.431080811658,11.315086782376502
06-24,3017,103,2490.0,424.0,23,224.44376333495015,85190.0,339.0,3.4139874047066625,84000023,USA,6337.541994863906,11.236327477626784
06-25,3070,103,2512.0,455.0,23,228.3865937813381,87598.0,343.0,3.3550488599348536,84000023,USA,6516.68040457904,11.172638436482083
06-26,3102,103,2542.0,457.0,23,230.76717065462887,89854.0,343.0,3.3204384268214056,84000023,USA,6684.511074146042,11.057382333978081
06-27,3154,104,2566.0,484.0,23,234.63560807372647,91932.0,345.0,3.297400126823082,84000023,USA,6839.099784855365,10.938490805326571
06-28,3191,104,2577.0,510.0,23,237.38815008346901,93495.0,346.0,3.2591664055155123,84000023,USA,6955.376086510164,10.842995926041992
06-29,3219,105,2623.0,491.0,23,239.47115484759846,93523.0,347.0,3.2618825722274,84000023.0,USA,6957.459091274293,10.779745262503884
06-30,3253,105,2646.0,502.0,23,242.00051777546997,94952.0,348.0,3.227789732554565,84000023,USA,7063.7667272721865,10.697817399323704
07-01,3294,105,2671.0,518.0,23,245.05063189437382,97241.0,351.0,3.1876138433515484,84000023,USA,7234.05236673977,10.655737704918034
07-02,3328,105,2698.0,525.0,23,247.57999482224534,100817.0,354.0,3.1550480769230766,84000023,USA,7500.081832330019,10.63701923076923
07-03,3373,105,2731.0,537.0,23,250.92768105031053,103449.0,358.0,3.1129558256744736,84000023,USA,7695.884280158189,10.613697005632966
07-04,3397,107,2751.0,539.0,23,252.71311370527863,105945.0,358.0,3.1498380924345017,84000023,USA,7881.569276274873,10.538710627023843
07-05,3415,109,2772.0,534.0,23,254.05218819650472,107932.0,359.0,3.191800878477306,84000023,USA,8029.388221500775,10.512445095168374
07-06,3423,109,2787.0,527.0,23,254.64733241482742,109550.0,359.0,3.1843412211510373,84000023,USA,8149.756139656542,10.48787613204791
07-07,3440,110,2816.0,514.0,23,255.9120138787632,110906.0,360.0,3.197674418604651,84000023,USA,8250.63308466224,10.465116279069766
07-08,3460,110,2856.0,494.0,23,257.39987442457,112938.0,363.0,3.1791907514450872,84000023,USA,8401.799716116207,10.491329479768787
07-09,3486,111,2901.0,474.0,23,259.33409313411875,115758.0,365.0,3.184165232358004,84000023,USA,8611.588053074962,10.470453241537578
07-10,3499,111,2931.0,457.0,23,260.30120248889307,118406.0,366.0,3.172334952843669,84000023,USA,8808.580789339776,10.460131466133179
07-11,3520,112,2972.0,436.0,23,261.86345606199023,118427.0,368.0,3.1818181818181817,84000023,USA,8810.143042912874,10.454545454545457
07-12,3539,114,2994.0,431.0,23,263.2769235805066,122314.0,371.0,3.2212489403786377,84000023,USA,9099.308739990418,10.483187341056796
07-13,3558,114,3008.0,436.0,23,264.6903910990231,123962.0,372.0,3.2040472175379433,84000023,USA,9221.908448964896,10.455311973018551
07-14,3566,114,3062.0,390.0,23,265.28553531734576,125475.0,373.0,3.196859226023556,84000023,USA,9334.465099255178,10.459899046550758
07-15,3578,114,3079.0,385.0,23,266.1782516448298,127931.0,373.0,3.186137506987144,84000023,USA,9517.174374280248,10.424818334264954
07-16,3598,114,3094.0,390.0,23,267.66611219063657,130462.0,374.0,3.168426903835464,84000023,USA,9705.463126352091,10.394663702056699
07-17,3636,115,3114.0,407.0,23,270.4930472276694,133445.0,375.0,3.162816281628163,84000023,USA,9927.377526759172,10.313531353135314
07-18,3645,117,3136.0,392.0,23,271.1625844732825,134929.0,375.0,3.2098765432098766,84000023,USA,10037.776779258033,10.2880658436214
07-19,3687,117,3148.0,422.0,23,274.2870916194767,137437.0,375.0,3.1733116354759967,84000023,USA,10224.354491702199,10.17087062652563
07-20,3711,117,3159.0,435.0,23,276.0725242744448,139222.0,375.0,3.152789005658852,84000023,USA,10357.146045415457,10.105092966855297
07-21,3723,118,3191.0,414.0,23,276.9652406019289,142243.0,377.0,3.1694869728713404,84000023,USA,10581.887380859567,10.126242277733011
07-22,3722,118,3216.0,388.0,23,276.89084757463854,145018.0,377.0,3.170338527673294,84000023,USA,10788.328031590256,10.128962923159593
07-23,3737,118,3239.0,380.0,23,278.0067429839936,147675.0,378.0,3.157613058603157,84000023,USA,10985.990305100684,10.115065560610113
07-24,3757,118,3259.0,380.0,23,279.49460352980043,150620.0,378.0,3.140803832845356,84000023,USA,11205.077770470727,10.06121905775885
07-25,3790,119,3281.0,390.0,23,281.9495734303815,153373.0,379.0,3.1398416886543536,84000023,USA,11409.88177460103,10.0
07-26,3814,119,3284.0,411.0,23,283.7350060853496,155318.0,381.0,3.1200839014158364,84000023,USA,11554.57621268074,9.989512323020449
07-27,3832,119,3292.0,421.0,23,285.07408057657574,157441.0,383.0,3.1054279749478084,84000023,USA,11712.512609618127,9.994780793319416
07-28,3838,121,3319.0,398.0,23,285.5204387403178,159100.0,384.0,3.1526836894215737,84000023,USA,11835.930641892795,10.005211047420529
07-29,3866,121,3336.0,409.0,23,287.60344350444717,162077.0,385.0,3.1298499741334718,84000023,USA,12057.398684136133,9.958613554061047
07-30,3888,122,3345.0,421.0,23,289.2400901048347,164807.0,386.0,3.1378600823045266,84000023,USA,12260.491648638756,9.927983539094653
07-31,3912,123,3361.0,428.0,23,291.02552275980275,167167.0,388.0,3.1441717791411037,84000023,USA,12436.059193043955,9.918200408997953
08-01,3937,123,3377.0,437.0,23,292.88534844206123,169746.0,388.0,3.124206248412497,84000023,USA,12627.918810425736,9.85521971043942
08-02,3958,123,3387.0,448.0,23,294.4476020151584,172074.0,388.0,3.1076301162203133,84000023,USA,12801.105777957644,9.802930773117737
08-03,3970,124,3396.0,450.0,23,295.3403183426424,174145.0,389.0,3.123425692695214,84000023,USA,12955.173737475936,9.798488664987406
08-04,3977,123,3424.0,430.0,23,295.8610695336748,175761.0,388.0,3.0927835051546397,84000023,USA,13075.39286957712,9.75609756097561
08-05,3994,124,3456.0,414.0,23,297.1257509976105,178245.0,390.0,3.104656985478217,84000023,USA,13260.185149366322,9.764646970455683
08-06,3999,124,3475.0,400.0,23,297.4977161340622,180916.0,390.0,3.1007751937984502,84000023,USA,13458.888925258814,9.752438109527382
08-07,4016,124,3479.0,413.0,23,298.762397597998,183722.0,393.0,3.0876494023904377,84000023,USA,13667.635759835503,9.78585657370518
08-08,4028,125,3504.0,399.0,23,299.655113925482,186401.0,393.0,3.103277060575968,84000023,USA,13866.934679946318,9.756703078450844
08-09,4044,125,3512.0,407.0,23,300.8454023621274,188986.0,393.0,3.0909990108803167,84000023,USA,14059.240655491842,9.718100890207717
08-10,4051,125,3537.0,389.0,23,301.36615355315985,190906.0,393.0,3.085657862256233,84000023,USA,14202.075267889291,9.701308318933595
08-11,4052,126,3560.0,366.0,23.0,301.44054658045013,192453.0,394.0,3.1095755182625866,84000023,USA,14317.161281107445,9.723593287265546
08-12,4070,126,3579.0,365.0,23.0,302.77962107167616,199118.0,394.0,3.095823095823096,84000023,USA,14812.990807997548,9.68058968058968
08-13,4089,126,3592.0,371.0,23.0,304.19308859019264,202284.0,395.0,3.0814380044020537,84000023,USA,15048.519132398755,9.660063585228663
08-14,4116,126,3604.0,386.0,23.0,306.20170032703174,205043.0,399.0,3.0612244897959178,84000023,USA,15253.769494692802,9.693877551020408
08-15,4144,127,3616.0,401.0,23.0,308.28470509116124,207354.0,399.0,3.0646718146718146,84000023,USA,15425.691780760772,9.62837837837838
08-16,4168,127,3624.0,417.0,23.0,310.0701377461293,210223.0,400.0,3.0470249520153554,84000023,USA,15639.125376056752,9.596928982725528
08-17,4197,127,3638.0,432.0,23.0,312.22753553754916,212554.0,399.0,3.025970931617822,84000023,USA,15812.535522670532,9.506790564689064
08-18,4213,127,3649.0,437,23,313.417824,214326.0,401.0,3.0144789939999996,84000023,USA,15944.35997,9.518158082000001
08-19,4235,127,3662.0,446.0,23.0,315.054470574582,217242.0,403.0,2.9988193624557264,84000023,USA,16161.290034607637,9.515938606847698
08-20,4253,128,3679.0,446.0,23.0,316.39354506580815,220185.0,405.0,3.0096402539383966,84000023,USA,16380.228713923101,9.522689865976957
08-21,4286,129,3698.0,459.0,23.0,318.84851496638925,223865.0,407.0,3.00979934671022,84000023,USA,16653.995054351544,9.49603359776015
08-22,4318,130,3718.0,470.0,23.0,321.22909183968005,227751.0,407.0,3.0106530801296896,84000023,USA,16943.0863584018,9.425660027790645
08-23,4336,131,3734.0,471.0,23.0,322.56816633090614,231701.0,408.0,3.0212177121771218,84000023,USA,17236.938816198635,9.40959409594096
08-24,4357,131,3762.0,464.0,23.0,324.13041990400325,234856.0,409.0,3.0066559559329815,84000023,USA,17471.64881729965,9.387193022722057
08-25,4369,131,3784.0,454.0,23.0,325.0231362314873,237374.0,410.0,2.998397802700847,84000023,USA,17658.970460016724,9.384298466468303
08-26,4389,132,3818.0,439.0,23.0,326.51099677729405,241996.0,412.0,3.007518796992481,84000023,USA,18002.815032152666,9.38710412394623
08-27,4414,132,3847.0,435.0,23.0,328.37082245955247,245927.0,415.0,2.9904848210240145,84000023,USA,18295.254022430985,9.401903035795195
08-28,4436,132,3887.0,417.0,23.0,330.00746905993987,251173.0,,2.9756537421100084,84000023,USA,18685.519843596103,
08-29,4492,132,3899.0,461.0,23.0,334.1734785881989,255358.0,,2.9385574354407833,84000023,USA,18996.854662806163,
08-30,4514,132,3910.0,472.0,23.0,335.8101251885863,259661.0,,2.924235711120957,84000023,USA,19316.96785923649,
