Date,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
04-12,6604,253,,6351,39.0,59.10222609,63243.0,1948.0,3.831011508,84000039,USA,565.9906245,29.49727438
04-13,6975,274,,6701.0,39.0,62.422475312917825,65112.0,2033.0,3.92831541218638,84000039,USA,582.7171630931477,29.14695340501792
04-14,7285,324,,6961.0,39.0,65.19680755,67874.0,2156.0,4.447494852,84000039,USA,607.4355684,29.59505834
04-15,7794,362,,7432.0,39.0,69.75208209159592,71552.0,2237.0,4.6445984090325885,84000039,USA,640.3516779340354,28.701565306646142
04-16,8414,407,,8007.0,39.0,75.30074656385528,74840.0,2331.0,4.837176135013073,84000039,USA,669.7774985546624,27.703826955074874
04-17,9107,418,,8689.0,39.0,81.50272153042906,77677.0,2424.0,4.589875919622268,84000039,USA,695.1671132446621,26.616888108048755
04-18,10222,451,,9771.0,39.0,91.48136812166969,78758.0,2519.0,4.4120524359225195,84000039,USA,704.8414782358111,24.642927020152612
04-19,11602,471,,11131.0,39.0,103.83162130185987,86989.0,2565.0,4.059644888812274,84000039,USA,778.5044738344673,22.108257197034998
04-20,12919,509,,12410.0,39.0,115.6180585759979,90436.0,2653.0,3.9399334313801377,84000039,USA,809.3532584084641,20.53564517377506
04-21,13725,557,,13168.0,39.0,122.83132238993507,94239.0,2779.0,4.0582877959927135,84000039,USA,843.3880503245969,20.247723132969035
04-22,14117,610,,13507.0,39.0,126.33951024981519,97998.0,2882.0,4.3210313806049445,84000039,USA,877.0290660523758,20.415102358858114
04-23,14694,656,,14038.0,39.0,131.50334799254688,102325.0,2960.0,4.464407241050768,84000039,USA,915.7533743934504,20.144276575472983
04-24,15169,690,,14479.0,39.0,135.75434093500365,107109.0,3053.0,4.5487507416441435,84000039,USA,958.5675854181096,20.12657393368053
04-25,15587,711,,14876.0,39.0,139.4952147243656,111379.0,3115.0,4.5614935523192415,84000039,USA,996.7817746060896,19.984602553409893
04-26,15972,728,,15244.0,39.0,142.94075637246215,115783.0,3178.0,4.557976458802905,84000039,USA,1036.1951912767836,19.89732031054345
04-27,16325,753,,15572.0,39.0,146.0999153381195,119391.0,3232.0,4.612557427258807,84000039,USA,1068.4848387218026,19.797856049004594
04-28,16769,799,,15970.0,39.0,150.0734750569633,122706.0,3340.0,4.764744468960582,84000039,USA,1098.1522947307376,19.917705289522328
04-29,17303,937,,16366.0,39.0,154.85248607016734,128908.0,3421.0,5.415245911113679,84000039,USA,1153.6568383709835,19.77113795295613
04-30,18027,976,0,17051.0,39,161.3318942603541,133890.0,3533.0,5.414101070616297,84000039,USA,1198.2430422432355,19.59838020746658
05-01,18743,1003,0,17740.0,39,167.73970677993103,140506.0,3634.0,5.351331163634423,84000039,USA,1257.4526618375387,19.388571733447154
