Date,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
04-12,1527,52,,1475,41.0,38.107606700000005,29758.0,359.0,3.4053700069999997,84000041,USA,742.6366471,23.51015062
04-13,1584,53,,1531.0,41.0,39.530091034006354,31121.0,369.0,3.345959595959596,84000041,USA,776.6514918366867,23.29545454545455
04-14,1633,55,,1578.0,41.0,40.75292845,32363.0,381.0,3.368034293,84000041,USA,807.6466769,23.3312921
04-15,1663,58,,1605.0,41.0,41.50160441259632,33351.0,401.0,3.4876728803367407,84000041,USA,832.3030720171378,24.113048707155738
04-16,1736,64,,1672.0,41.0,43.32338259787565,34938.0,414.0,3.6866359447004617,84000041,USA,871.9080306477994,23.847926267281107
04-17,1785,70,,1715.0,41.0,44.546220009912474,36321.0,427.0,3.92156862745098,84000041,USA,906.4219927058997,23.92156862745098
04-18,1844,72,,1772.0,41.0,46.018616077467,37583.0,449.0,3.9045553145336234,84000041,USA,937.9162950322354,24.349240780911064
04-19,1910,74,,1836.0,41.0,47.665703203883936,39038.0,456.0,3.87434554973822,84000041,USA,974.2270794100633,23.874345549738216
04-20,1957,75,,1882.0,41.0,48.8386288848172,40045.0,465.0,3.832396525293817,84000041,USA,999.3576360206973,23.760858456821666
04-21,2004,78,,1926.0,41.0,50.011554565750465,41128.0,471.0,3.8922155688622753,84000041,USA,1026.3848384132664,23.50299401197605
04-22,2059,78,,1981.0,41.0,51.384127171097916,41185.0,488.0,3.788246721709568,84000041,USA,1027.807322749717,23.700825643516268
04-23,2127,83,,2044.0,41.0,53.08112602861839,43976.0,512.0,3.902209685002351,84000041,USA,1097.4591435047118,24.071462153267518
04-24,2177,86,,2091.0,41.0,54.32891930620697,45492.0,520.0,3.9503904455672942,84000041,USA,1135.2922356811978,23.88608176389527
04-25,2253,87,,2166.0,41.0,56.225565088141614,47377.0,536.0,3.8615179760319576,84000041,USA,1182.3340422462875,23.790501553484244
04-26,2311,92,,2219.0,41.0,57.67300529014439,48964.0,546.0,3.9809606231068795,84000041,USA,1221.9390008769494,23.626135871916922
04-27,2354,92,,2262.0,41.0,58.74610750887057,51198.0,554.0,3.908241291418861,84000041,USA,1277.690404519607,23.534409515717925
04-28,2385,99,,2286.0,41.0,59.51973934097549,51198.0,554.0,4.150943396226415,84000041,USA,1277.690404519607,23.228511530398322
04-29,2446,101,,2345.0,41.0,61.04204713963356,54472.0,569.0,4.129190515126737,84000041,USA,1359.3959083361076,23.262469337694203
04-30,2510,103,0,2407.0,41,62.63922253494696,56032.0,578.0,4.103585657370518,84000041,USA,1398.3270585968717,23.027888446215137
05-01,2579,104,0,2475.0,41,64.3611772580192,58176.0,591.0,4.032570763861962,84000041,USA,1451.83243433987,22.915858860023263
05-02,2635,109,0,2526.0,41,65.75870572891841,60136.0,595.0,4.136622390891841,84000041,USA,1500.7459308213424,22.580645161290327
05-03,2680,109,860,1711.0,41,66.88171967874814,62054.0,598.0,4.067164179104478,84000041,USA,1548.6112809496406,22.31343283582089
05-04,2759,109,860,1790.0,41,68.8532330573381,63457.0,608.0,3.95070677781805,84000041,USA,1583.6243603187766,22.036969916636465
05-05,2839,113,860.0,1866.0,41,70.84970230147985,65424.0,622.0,3.98027474462839,84000041,USA,1632.712547859111,21.90912293060937
05-06,2916,115,1125.0,1676.0,41,72.77130394896625,67976.0,641.0,3.9437585733882035,84000041,USA,1696.3999167472323,21.98216735253772
05-07,2989,121,1125.0,1743.0,41,74.59308213424559,70458.0,645.0,4.048176647708264,84000041,USA,1758.3403750467298,21.579123452659754
05-08,3068,124,1125.0,1819.0,41,76.56459551283555,72693.0,659.0,4.041720990873533,84000041,USA,1814.1167345549395,21.479791395045638
05-09,3160,127,1125.0,1908.0,41,78.86053514359855,74620.0,662.0,4.018987341772152,84000041,USA,1862.206687473204,20.94936708860759
05-10,3228,127,1125.0,1976.0,41,80.55753400111901,75507.0,670.0,3.934324659231722,84000041,USA,1884.342540217625,20.755885997521684
05-11,3286,130,1125.0,2031.0,41,82.00497420312178,77606.0,673.0,3.956177723676202,84000041,USA,1936.7249020107934,20.48082775410834
05-12,3358,130,1125.0,2103.0,41,83.80179652284934,77606.0,673.0,3.8713519952352593,84000041,USA,1936.7249020107934,20.04169148302561
05-13,3416,134,1406.0,1876.0,41,85.2492367248521,83987.0,678.0,3.922716627634661,84000041,USA,2095.968280096649,19.847775175644028
05-14,3479,137,1406.0,1936.0,41,82.48499135911034,84050.0,685.0,3.9379131934463927,84000041,USA,1992.774798428636,19.689565967231964
05-15,3541,137,1406.0,1998.0,41,83.95497395878405,89506.0,691.0,3.868963569613104,84000041,USA,2122.1332671999226,19.514261508048573
05-16,3612,137,1406.0,2069.0,41,85.63834112937816,92199.0,699.0,3.7929125138427455,84000041,USA,2185.9826726986535,19.35215946843854
05-17,3623,137,1406.0,2080.0,41,85.89914449383639,94356.0,703.0,3.781396632624896,84000041,USA,2237.1238415292373,19.4038089980679
05-18,3687,138,1406.0,2143.0,41,87.41654588704796,97315.0,708.0,3.7428803905614316,84000041,USA,2307.2799465685034,19.202603742880388
05-19,3726,140,1406.0,2180.0,41,88.34121236103626,99720.0,714.0,3.757380568974772,84000041,USA,2364.301045797782,19.162640901771336
05-20,3801,144,1406.0,2251.0,41,90.11941711870607,102149.0,723.0,3.788476716653512,84000041,USA,2421.891170549515,19.021310181531177
05-21,3817,145,1406.0,2266.0,41,90.49876746700895,105224.0,732.0,3.7987948650772863,84000041,USA,2494.797565613977,19.177364422321194
05-22,3864,147,1376.0,2341.0,41,91.61310911514872,107839.0,737.0,3.804347826086957,84000041,USA,2556.7976381647313,19.073498964803317
05-23,3888,147,1376.0,2365.0,41,92.18213463760306,110207.0,740.0,3.780864197530864,84000041,USA,2612.9414897135603,19.032921810699587
05-24,3927,148,1376.0,2403.0,41,93.10680111159135,112195.0,742.0,3.7687802393684753,84000041,USA,2660.0757704901944,18.894830659536538
05-25,3949,148,1376.0,2425.0,41,93.62840784050785,113858.0,747.0,3.7477842491770073,84000041,USA,2699.504497316926,18.91618131172449
05-26,3967,148,1795.0,2024.0,41,94.05517698234857,115538.0,752.0,3.730778926140661,84000041,USA,2739.33628388873,18.956390219309302
05-27,4038,148,1795.0,2095.0,41,95.7385441529427,116992.0,759.0,3.6651807825656255,84000041,USA,2773.8097467907555,18.796433878157504
05-28,4086,151,1981.0,1954.0,41,96.87659519785136,119647.0,768.0,3.695545766030348,84000041,USA,2836.758195212267,18.79588839941263
05-29,4131,151,1981.0,1999.0,41,97.94351805245323,122681.0,771.0,3.655289276204309,84000041,USA,2908.6925050092027,18.6637618010167
